HGNC ID	Approved symbol	Approved name	Status	Locus type	Previous symbols	Synonyms	Chromosome	NCBI Gene ID	Ensembl gene ID	Vega gene ID	Group ID	Group name
HGNC:42408	NAMA	non-protein coding RNA, associated with MAP kinase pathway and growth arrest	Approved	RNA, long non-coding			9q22.33	100996569	ENSG00000271086		788	Long non-coding RNAs (published)
HGNC:49075	NBAT1	neuroblastoma associated transcript 1	Approved	RNA, long non-coding	CASC14	NBAT-1	6p22.3	729177	ENSG00000260455	OTTHUMG00000175902	788	Long non-coding RNAs (published)
HGNC:20691	NBR2	neighbor of BRCA1 lncRNA 2	Approved	RNA, long non-coding		NCRNA00192	17q21.31	10230	ENSG00000198496	OTTHUMG00000140395	788	Long non-coding RNAs (published)
HGNC:49645	NCK1-DT	NCK1 divergent transcript	Approved	RNA, long non-coding	NCK1-AS1	SLC35G2-AS1	3q22.3	101927597	ENSG00000239213	OTTHUMG00000159786	788	Long non-coding RNAs (published)
HGNC:37153	NCRUPAR	non-protein coding RNA, upstream of F2R/PAR1	Approved	RNA, long non-coding		ncR-uPAR, ncRuPAR, NCRNA00193	5q13.3	100302746			788	Long non-coding RNAs (published)
HGNC:30815	NEAT1	nuclear paraspeckle assembly transcript 1	Approved	RNA, long non-coding	NCRNA00084	TncRNA, MENepsilon/beta, LINC00084, VINC	11q13.1	283131	ENSG00000245532	OTTHUMG00000166321	788	Long non-coding RNAs (published)
HGNC:40402	NFIA-AS1	NFIA antisense RNA 1	Approved	RNA, long non-coding		RP5-833A20.1	1p31.3	645030	ENSG00000237853	OTTHUMG00000040631	788	Long non-coding RNAs (published)
HGNC:51599	NKILA	NF-kappaB interacting lncRNA	Approved	RNA, long non-coding			20q13.31	105416157	ENSG00000278709	OTTHUMG00000186958	788	Long non-coding RNAs (published)
HGNC:40585	NKX2-1-AS1	NKX2-1 antisense RNA 1	Approved	RNA, long non-coding			14q13.3	100506237	ENSG00000253563	OTTHUMG00000163889	788	Long non-coding RNAs (published)
HGNC:49005	NNT-AS1	NNT antisense RNA 1	Approved	RNA, long non-coding		RP11-159F24.1	5p12	100652772	ENSG00000248092	OTTHUMG00000162220	788	Long non-coding RNAs (published)
HGNC:44311	NORAD	non-coding RNA activated by DNA damage	Approved	RNA, long non-coding	LINC00657		20q11.23	647979	ENSG00000260032	OTTHUMG00000175580	788	Long non-coding RNAs (published)
HGNC:45091	NPTN-IT1	NPTN intronic transcript 1	Approved	RNA, long non-coding		lncRNA-LET	15q24.1	101241892	ENSG00000281183	OTTHUMG00000189514	788	Long non-coding RNAs (published)
HGNC:48588	NRAV	negative regulator of antiviral response	Approved	RNA, long non-coding	DYNLL1-AS1		12q24.31	100506668	ENSG00000248008	OTTHUMG00000169374	788	Long non-coding RNAs (published)
HGNC:51269	NRIR	negative regulator of interferon response	Approved	RNA, long non-coding		lncRNA-CMPK2	2p25.2	104326052	ENSG00000225964	OTTHUMG00000151730	788	Long non-coding RNAs (published)
HGNC:37079	NRON	non-coding repressor of NFAT	Approved	RNA, long non-coding		NCRNA00194	9q33.3	641373	ENSG00000253079		788	Long non-coding RNAs (published)
HGNC:43563	OIP5-AS1	OIP5 antisense RNA 1	Approved	RNA, long non-coding		cyrano, linc-OIP5	15q15.1	729082	ENSG00000247556	OTTHUMG00000172547	788	Long non-coding RNAs (published)
HGNC:28060	OLMALINC	oligodendrocyte maturation-associated long intergenic non-coding RNA	Approved	RNA, long non-coding	C10orf75, NCRNA00263, LINC00263	bA34D15.5, FLJ12974, HI-LNC80	10q24.31	90271	ENSG00000235823	OTTHUMG00000018909	788	Long non-coding RNAs (published)
HGNC:43906	OTX2-AS1	OTX2 antisense RNA 1 (head to head)	Approved	RNA, long non-coding		OTX2OS1	14q22.3	100309464	ENSG00000248550	OTTHUMG00000171304	788	Long non-coding RNAs (published)
HGNC:49422	OVAAL	ovarian adenocarcinoma amplified long non-coding RNA	Approved	RNA, long non-coding		LINC01131, OVAL	1q25.3	148756	ENSG00000236719	OTTHUMG00000035112	788	Long non-coding RNAs (published)
HGNC:50552	PACERR	PTGS2 antisense NFKB1 complex-mediated expression regulator RNA	Approved	RNA, long non-coding		PACER, PTGS2-AS1	1q31.1	103752588	ENSG00000273129	OTTHUMG00000186484	788	Long non-coding RNAs (published)
HGNC:52282	PANCR	PITX2 adjacent non-coding RNA	Approved	RNA, long non-coding			4q25	110231149	ENSG00000250103	OTTHUMG00000161118	788	Long non-coding RNAs (published)
HGNC:44048	PANDAR	promoter of CDKN1A antisense DNA damage activated RNA	Approved	RNA, long non-coding		PANDA	6p21.2	101154753	ENSG00000281450	OTTHUMG00000189732	788	Long non-coding RNAs (published)
HGNC:53772	PARAL1	PPARG activating RBM14 associated lncRNA 1	Approved	RNA, long non-coding			20p12.2	101929371	ENSG00000243961	OTTHUMG00000031858	788	Long non-coding RNAs (published)
HGNC:17263	PART1	prostate androgen-regulated transcript 1	Approved	RNA, long non-coding		DKFZP586D0823, NCRNA00206	5q12.1	25859	ENSG00000152931	OTTHUMG00000162213	788	Long non-coding RNAs (published)
HGNC:50886	PARTICL	promoter of MAT2A antisense radiation-induced circulating long non-coding RNA	Approved	RNA, long non-coding		PARTICLE	2p11.2	100630918			788	Long non-coding RNAs (published)
HGNC:49670	PAUPAR	PAX6 upstream antisense RNA	Approved	RNA, long non-coding			11p13	103157000	ENSG00000281880	OTTHUMG00000189576	788	Long non-coding RNAs (published)
HGNC:8637	PCA3	prostate cancer associated 3	Approved	RNA, long non-coding		DD3, NCRNA00019, PCAT3, PRUNE2-AS1	9q21.2	50652	ENSG00000225937	OTTHUMG00000020046	788	Long non-coding RNAs (published)
HGNC:43022	PCAT1	prostate cancer associated transcript 1	Approved	RNA, long non-coding		PCAT-1, PCA1	8q24.21	100750225	ENSG00000253438	OTTHUMG00000165061	788	Long non-coding RNAs (published)
HGNC:48977	PCAT14	prostate cancer associated transcript 14	Approved	RNA, long non-coding			22q11.23	101978785	ENSG00000280623	OTTHUMG00000189569	788	Long non-coding RNAs (published)
HGNC:49211	PCAT18	prostate cancer associated transcript 18	Approved	RNA, long non-coding		LINC01092	18q11.2	728606	ENSG00000265369	OTTHUMG00000179450	788	Long non-coding RNAs (published)
HGNC:50895	PCAT29	prostate cancer associated transcript 29	Approved	RNA, long non-coding			15q23	104472713		OTTHUMG00000172099	788	Long non-coding RNAs (published)
HGNC:24853	PCAT4	prostate cancer associated transcript 4	Approved	RNA, long non-coding		GDEP, PCAN1, PCA4	4q21.21	118425	ENSG00000251321	OTTHUMG00000161746	788	Long non-coding RNAs (published)
HGNC:48665	PCAT5	prostate cancer associated transcript 5	Approved	RNA, long non-coding	LINC01452	TPCAT-10-36067	10p11.21	102578074	ENSG00000280719	OTTHUMG00000189575	788	Long non-coding RNAs (published)
HGNC:43714	PCAT6	prostate cancer associated transcript 6	Approved	RNA, long non-coding	KDM5B-AS1	ncRNA-a2, PCAN-R1, KDM5BAS1, onco-lncRNA-96	1q32.1	100506696	ENSG00000228288	OTTHUMG00000041399	788	Long non-coding RNAs (published)
HGNC:48824	PCAT7	prostate cancer associated transcript 7	Approved	RNA, long non-coding		PCAN-R2	9q22.32	101928099	ENSG00000231806	OTTHUMG00000020270	788	Long non-coding RNAs (published)
HGNC:30145	PCGEM1	PCGEM1, prostate-specific transcript	Approved	RNA, long non-coding		NCRNA00071, LINC00071, PCAT9	2q32.3	64002	ENSG00000227418	OTTHUMG00000154342	788	Long non-coding RNAs (published)
HGNC:51448	PCSK6-AS1	PCSK6 antisense RNA 1	Approved	RNA, long non-coding			15q26.3	105371027	ENSG00000259764	OTTHUMG00000172093	788	Long non-coding RNAs (published)
HGNC:19969	PEG13	paternally expressed 13	Approved	RNA, long non-coding			8q24.3	359809	ENSG00000282164	OTTHUMG00000191428	788	Long non-coding RNAs (published)
HGNC:52650	PGR-AS1	PGR antisense RNA 1	Approved	RNA, long non-coding		AT1, AT2, AT3	11q22.1	101054525	ENSG00000282728	OTTHUMG00000167532	788	Long non-coding RNAs (published)
HGNC:27576	PICART1	p53 inducible cancer associated RNA transcript 1	Approved	RNA, long non-coding			17q21.33	284080	ENSG00000246640	OTTHUMG00000161891	788	Long non-coding RNAs (published)
HGNC:19725	PICSAR	P38 inhibited cutaneous squamous cell carcinoma associated lincRNA	Approved	RNA, long non-coding	C21orf113, NCRNA00162, LINC00162	PRED74, NLC1-C	21q22.3	378825	ENSG00000275874	OTTHUMG00000090292	788	Long non-coding RNAs (published)
HGNC:53590	PINCR	p53-induced noncoding RNA	Approved	RNA, long non-coding			Xp11.3	101927501	ENSG00000224294	OTTHUMG00000021384	788	Long non-coding RNAs (published)
HGNC:38872	PINK1-AS	PINK1 antisense RNA	Approved	RNA, long non-coding	PINK1-AS1	FLJ00387, PINK1AS, naPINK1	1p36.12	100861548	ENSG00000117242	OTTHUMG00000002840	788	Long non-coding RNAs (published)
HGNC:43698	PLUT	PDX1 associated lncRNA, upregulator of transcription	Approved	RNA, long non-coding	PDX1-AS1	PLUTO, HI-LNC71	13q12.2	100861550	ENSG00000247381	OTTHUMG00000170578	788	Long non-coding RNAs (published)
HGNC:21887	POU6F2-AS2	POU6F2 antisense RNA 2	Approved	RNA, long non-coding		FLJ12971	7p14.1	100689074	ENSG00000233854	OTTHUMG00000155276	788	Long non-coding RNAs (published)
HGNC:51903	PPP1R12A-AS1	PPP1R12A antisense RNA 1	Approved	RNA, long non-coding		R12A-AS1	12q21.31	105369865	ENSG00000257557	OTTHUMG00000170083	788	Long non-coding RNAs (published)
HGNC:52646	PRAL	p53 regulation associated lncRNA	Approved	RNA, long non-coding		lncRNA-PRAL	17p13.1	109245082	ENSG00000279296	OTTHUMG00000177909	788	Long non-coding RNAs (published)
HGNC:34235	PRINS	psoriasis associated non-protein coding RNA induced by stress	Approved	RNA, long non-coding		NCRNA00074	10p12.1	100169750			788	Long non-coding RNAs (published)
HGNC:48942	PRNCR1	prostate cancer associated non-coding RNA 1	Approved	RNA, long non-coding	PCAT8		8q24.21	101867536	ENSG00000282961	OTTHUMG00000191472	788	Long non-coding RNAs (published)
HGNC:18046	PRNT	prion locus lncRNA, testis expressed	Approved	RNA, long non-coding		M8	20p13	149830	ENSG00000180259	OTTHUMG00000031785	788	Long non-coding RNAs (published)
HGNC:40480	PSMD6-AS1	PSMD6 antisense RNA 1	Approved	RNA, long non-coding		ENST00000462717, lnc00462717	3p14.1	109729140	ENSG00000243410	OTTHUMG00000158762	788	Long non-coding RNAs (published)
HGNC:37127	PTCSC1	papillary thyroid carcinoma susceptibility candidate 1	Approved	RNA, long non-coding	PTCSC	AK023948, NCRNA00197	8q24	100302522			788	Long non-coding RNAs (published)
HGNC:44086	PTCSC2	papillary thyroid carcinoma susceptibility candidate 2	Approved	RNA, long non-coding			9q22.33	101928337	ENSG00000236130	OTTHUMG00000020335	788	Long non-coding RNAs (published)
HGNC:43959	PTCSC3	papillary thyroid carcinoma susceptibility candidate 3	Approved	RNA, long non-coding			14q13.3	100886964	ENSG00000259104	OTTHUMG00000170617	788	Long non-coding RNAs (published)
HGNC:48773	PTENP1-AS	PTENP1 antisense RNA	Approved	RNA, long non-coding		PTENpg1-asRNA	9p13.3	101243555	ENSG00000281128	OTTHUMG00000189560	788	Long non-coding RNAs (published)
HGNC:48995	PURPL	p53 upregulated regulator of p53 levels	Approved	RNA, long non-coding	LINC01021	LOC643401, RP11-46C20.1	5p14.1	643401	ENSG00000250337	OTTHUMG00000161968	788	Long non-coding RNAs (published)
HGNC:9709	PVT1	Pvt1 oncogene	Approved	RNA, long non-coding		NCRNA00079, LINC00079, onco-lncRNA-100, MIR1204HG	8q24.21	5820	ENSG00000249859	OTTHUMG00000164871	788	Long non-coding RNAs (published)
HGNC:30089	PWAR1	Prader Willi/Angelman region RNA 1	Approved	RNA, long non-coding		PAR1, PAR-1	15q11.2	145624	ENSG00000279050	OTTHUMG00000176879	788	Long non-coding RNAs (published)
HGNC:30090	PWAR5	Prader Willi/Angelman region RNA 5	Approved	RNA, long non-coding		PAR5, PAR-5	15q11.2	8123	ENSG00000279192	OTTHUMG00000184194	788	Long non-coding RNAs (published)
HGNC:30001	PWARSN	Prader Willi/Angelman region RNA, SNRPN neighbor	Approved	RNA, long non-coding		PAR-SN, PARSN	15q11.2	347746			788	Long non-coding RNAs (published)
HGNC:33235	PWRN1	Prader-Willi region non-protein coding RNA 1	Approved	RNA, long non-coding		NCRNA00198	15q11.2	791114	ENSG00000259905	OTTHUMG00000173077	788	Long non-coding RNAs (published)
HGNC:33236	PWRN2	Prader-Willi region non-protein coding RNA 2	Approved	RNA, long non-coding		NCRNA00199	15q11.2	791115	ENSG00000260551	OTTHUMG00000173073	788	Long non-coding RNAs (published)
HGNC:44178	RAB11B-AS1	RAB11B antisense RNA 1	Approved	RNA, long non-coding		MIR4999HG	19p13.2	100507567	ENSG00000269386	OTTHUMG00000182274	788	Long non-coding RNAs (published)
HGNC:44358	RAMP2-AS1	RAMP2 antisense RNA 1	Approved	RNA, long non-coding			17q21.2	100190938	ENSG00000197291	OTTHUMG00000180647	788	Long non-coding RNAs (published)
HGNC:49091	RASSF1-AS1	RASSF1 antisense RNA 1	Approved	RNA, long non-coding		ANRASSF1	3p21.3	102060282	ENSG00000281358	OTTHUMG00000189572	788	Long non-coding RNAs (published)
HGNC:42778	RB1-DT	RB1 divergent transcript	Approved	RNA, long non-coding	LINC00441	ncRNA-RB1	13q14.2	100862704	ENSG00000231473	OTTHUMG00000016896	788	Long non-coding RNAs (published)
HGNC:48666	RGMB-AS1	RGMB antisense RNA 1	Approved	RNA, long non-coding			5q15	503569	ENSG00000246763	OTTHUMG00000162743	788	Long non-coding RNAs (published)
HGNC:29893	RMST	rhabdomyosarcoma 2 associated transcript	Approved	RNA, long non-coding		NCRMS, NCRNA00054, LINC00054	12q23.1	196475	ENSG00000255794	OTTHUMG00000170148	788	Long non-coding RNAs (published)
HGNC:52946	ROCR	regulator of chondrogenesis RNA	Approved	RNA, long non-coding	LINC02095		17q24.3	102723505	ENSG00000228639	OTTHUMG00000132237	788	Long non-coding RNAs (published)
HGNC:40511	RPS6KA2-AS1	RPS6KA2 antisense RNA 1	Approved	RNA, long non-coding			6q27	100861523	ENSG00000231654	OTTHUMG00000016006	788	Long non-coding RNAs (published)
HGNC:49001	SALRNA1	senescence associated long non-coding RNA 1	Approved	RNA, long non-coding		SAL-RNA1, XLOC_023166	14q23.1	104548971	ENSG00000258952	OTTHUMG00000171189	788	Long non-coding RNAs (published)
HGNC:49644	SAMMSON	survival associated mitochondrial melanoma specific oncogenic non-coding RNA	Approved	RNA, long non-coding	LINC01212		3p13	101927152	ENSG00000240405	OTTHUMG00000159017	788	Long non-coding RNAs (published)
HGNC:26490	SATB2-AS1	SATB2 antisense RNA 1	Approved	RNA, long non-coding			2q33.1	150538	ENSG00000225953	OTTHUMG00000154470	788	Long non-coding RNAs (published)
HGNC:27438	SBF2-AS1	SBF2 antisense RNA 1	Approved	RNA, long non-coding			11p15.4	283104	ENSG00000246273	OTTHUMG00000165875	788	Long non-coding RNAs (published)
HGNC:43718	SCAANT1	SCA7/ATXN7 antisense RNA 1	Approved	RNA, long non-coding		ATXN7-AS1	3p14.1	100861563	ENSG00000280620	OTTHUMG00000189735	788	Long non-coding RNAs (published)
HGNC:48603	SCHLAP1	SWI/SNF complex antagonist associated with prostate cancer 1	Approved	RNA, long non-coding	LINC00913	SChLAP1, PCAT11	2q31.3	101669767	ENSG00000281131	OTTHUMG00000189571	788	Long non-coding RNAs (published)
HGNC:44177	SENCR	smooth muscle and endothelial cell enriched migration/differentiation-associated lncRNA	Approved	RNA, long non-coding	FLI1-AS1		11q24.3	100507392	ENSG00000254703	OTTHUMG00000165793	788	Long non-coding RNAs (published)
HGNC:26403	SILC1	sciatic injury induced lincRNA upregulator of SOX11	Approved	RNA, long non-coding	LINC01105	FLJ30594, LOC150622	2p25.2	150622	ENSG00000232044	OTTHUMG00000151462	788	Long non-coding RNAs (published)
HGNC:44064	SLC7A11-AS1	SLC7A11 antisense RNA 1	Approved	RNA, long non-coding		ENST00000512786	4q28.3	641364	ENSG00000250033	OTTHUMG00000161284	788	Long non-coding RNAs (published)
HGNC:51825	SMILR	smooth muscle induced lncRNA, enhancer of proliferation	Approved	RNA, long non-coding			8q24.13	105375734	ENSG00000255364	OTTHUMG00000165130	788	Long non-coding RNAs (published)
HGNC:32688	SNHG1	small nucleolar RNA host gene 1	Approved	RNA, long non-coding		UHG, NCRNA00057, LINC00057, lncRNA16	11q12.3	23642	ENSG00000255717	OTTHUMG00000167743	788	Long non-coding RNAs (published)
HGNC:30062	SNHG12	small nucleolar RNA host gene 12	Approved	RNA, long non-coding	C1orf79	PNAS-123, LINC00100, ASLNC04080	1p35.3	85028	ENSG00000197989	OTTHUMG00000003654	788	Long non-coding RNAs (published)
HGNC:37462	SNHG14	small nucleolar RNA host gene 14	Approved	RNA, long non-coding	UBE3A-AS1	NCRNA00214, UBE3A-AS, UBE3A-ATS	15q11.2	104472715	ENSG00000224078	OTTHUMG00000056661	788	Long non-coding RNAs (published)
HGNC:27797	SNHG15	small nucleolar RNA host gene 15	Approved	RNA, long non-coding	C7orf40	FLJ38860, MYO1GUT, Linc-Myo1g	7p13	285958	ENSG00000232956	OTTHUMG00000179544	788	Long non-coding RNAs (published)
HGNC:44352	SNHG16	small nucleolar RNA host gene 16	Approved	RNA, long non-coding		ncRAN, Nbla12061, Nbla10727	17q25.1	100507246	ENSG00000163597	OTTHUMG00000132201	788	Long non-coding RNAs (published)
HGNC:49007	SNHG18	small nucleolar RNA host gene 18	Approved	RNA, long non-coding			5p15.31	100505806	ENSG00000250786	OTTHUMG00000161753	788	Long non-coding RNAs (published)
HGNC:10118	SNHG3	small nucleolar RNA host gene 3	Approved	RNA, long non-coding	RNU17D, RNU17C	U17HG, U17HG-A, NCRNA00014	1p35.3	8420	ENSG00000242125	OTTHUMG00000003657	788	Long non-coding RNAs (published)
HGNC:32964	SNHG4	small nucleolar RNA host gene 4	Approved	RNA, long non-coding		U19H, NCRNA00059	5q31.2	724102	ENSG00000281398	OTTHUMG00000189582	788	Long non-coding RNAs (published)
HGNC:21026	SNHG5	small nucleolar RNA host gene 5	Approved	RNA, long non-coding	C6orf160	MGC16362, bA33E24.2, U50HG, NCRNA00044, LINC00044	6q14.3	387066	ENSG00000203875	OTTHUMG00000015144	788	Long non-coding RNAs (published)
HGNC:32965	SNHG6	small nucleolar RNA host gene 6	Approved	RNA, long non-coding		U87HG, HBII-276HG, NCRNA00058	8q13.1	641638	ENSG00000245910	OTTHUMG00000164743	788	Long non-coding RNAs (published)
HGNC:28254	SNHG7	small nucleolar RNA host gene 7	Approved	RNA, long non-coding		MGC16037, NCRNA00061	9q34.3	84973	ENSG00000233016	OTTHUMG00000020949	788	Long non-coding RNAs (published)
HGNC:33098	SNHG8	small nucleolar RNA host gene 8	Approved	RNA, long non-coding		NCRNA00060, LINC00060	4q26	100093630	ENSG00000269893	OTTHUMG00000183991	788	Long non-coding RNAs (published)
HGNC:42733	SOX1-OT	SOX1 overlapping transcript	Approved	RNA, long non-coding	LINC00403		13q34	100505996	ENSG00000224243	OTTHUMG00000017363	788	Long non-coding RNAs (published)
HGNC:20209	SOX2-OT	SOX2 overlapping transcript	Approved	RNA, long non-coding	SOX2OT	DKFZp761J1324, NCRNA00043	3q26.33	347689	ENSG00000242808	OTTHUMG00000158186	788	Long non-coding RNAs (published)
HGNC:39807	SOX21-AS1	SOX21 antisense divergent transcript 1	Approved	RNA, long non-coding			13q32.1	100507533	ENSG00000227640	OTTHUMG00000017213	788	Long non-coding RNAs (published)
HGNC:42394	SPRY4-IT1	SPRY4 intronic transcript 1	Approved	RNA, long non-coding		SPRIGHTLY	5q31.3	100642175		OTTHUMG00000189512	788	Long non-coding RNAs (published)
HGNC:50506	TARID	TCF21 antisense RNA inducing promoter demethylation	Approved	RNA, long non-coding	EYA4-AS1		6q23.2	100507308	ENSG00000227954	OTTHUMG00000015607	788	Long non-coding RNAs (published)
HGNC:53943	TBILA	TGF-beta induced lncRNA	Approved	RNA, long non-coding			3q13.2	112806053	ENSG00000261488	OTTHUMG00000175748	788	Long non-coding RNAs (published)
HGNC:43642	TDRG1	testis development related 1	Approved	unknown		LINC00532, lincRNA-NR_024015	6p21.2	732253	ENSG00000204091	OTTHUMG00000014660	788	Long non-coding RNAs (published)
HGNC:40495	TH2LCRR	T helper type 2 locus control region associated RNA	Approved	RNA, long non-coding		TH2-LCR	5q31.1	101927761	ENSG00000223442	OTTHUMG00000059612	788	Long non-coding RNAs (published)
HGNC:53788	THORLNC	testis associated oncogenic lncRNA	Approved	RNA, long non-coding		THOR	2q14.2	100506797	ENSG00000226856	OTTHUMG00000153418	788	Long non-coding RNAs (published)
HGNC:49503	THRIL	TNF and HNRNPL related immunoregulatory long non-coding RNA	Approved	RNA, long non-coding		Linc1992, TCONS_00020260, BRI3BP-AS1	12q24.31	102659353	ENSG00000280634	OTTHUMG00000189748	788	Long non-coding RNAs (published)
HGNC:43839	TMEM161B-AS1	TMEM161B antisense RNA 1	Approved	RNA, long non-coding		linc-POLR3G-8	5q14.3	100505894	ENSG00000247828	OTTHUMG00000162704	788	Long non-coding RNAs (published)
